query_id,customer_id,query_date,topic,message,resolved,escalated
QRY-29E8398A,CUST-90EDB921,2025-04-04,Can,Can I get roadside assistance with my auto insurance? Could you please assist?,False,False
QRY-E1C42523,CUST-E008EC93,2025-03-14,How,How do I file a claim for emergency surgery? Looking forward to your reply.,False,False
QRY-842301FB,CUST-BAF9A8C3,2025-01-22,Can,"Can I file claims online through the app? Can you check on this, please? This issue needs urgent attention!",False,True
QRY-D2FA760D,CUST-42A4F7EC,2025-01-08,Please,Please help me escalate my pending claim. This is quite urgent for me. Kindly prioritize my request.,True,True
QRY-3D838BB5,CUST-9EAC5A78,2025-04-14,Are,Are maternity expenses covered? I need your help with this.,False,False
QRY-977E2215,CUST-CEAFD944,2025-03-24,Are,Are there discounts for no claims history? This is quite urgent for me. Kindly prioritize my request.,False,True
QRY-70BE3B02,CUST-DA466F78,2025-03-13,What,What are the claim settlement timelines? This is quite urgent for me. I am escalating this issue due to its importance.,False,True
QRY-BEF4DF52,CUST-6B1FE563,2025-05-17,How,How do I check if my claim needs more documents? I need your help with this.,False,False
QRY-0E6B22B5,CUST-E61C17BA,2025-01-02,Are,Are preventive health screenings included? I need your help with this.,True,False
QRY-11462E1F,CUST-BC7A780F,2025-01-24,What,What is covered under home insurance? This is quite urgent for me.,False,False
QRY-5D4E2011,CUST-9F78F493,2025-02-02,Is,Is accidental death covered in all life policies? I need your help with this.,True,False
QRY-75B5A250,CUST-DBC328B5,2025-05-24,Are,Are there any penalties for early policy termination? I would appreciate your prompt response.,True,False
QRY-AB5C0D55,CUST-57542079,2025-04-17,Is,Is accidental dismemberment covered? Kindly provide an update.,True,False
QRY-942198E5,CUST-4E0071A4,2025-03-20,Can,"Can I get a policy with no waiting period? Looking forward to your reply. This is very urgent, please act fast!",True,True
QRY-EFA04952,CUST-36FDA787,2025-01-06,How,"How do I get an insurance quote online? Can you check on this, please?",False,False
QRY-6D6032AB,CUST-CDE44AB2,2025-04-10,How,How do I add flood coverage to my home insurance? Looking forward to your reply.,False,False
QRY-86FDE77C,CUST-47E201BC,2025-01-14,How,How do I check the status of my claim? This requires immediate attention. Urgent: Please respond as soon as possible.,True,True
QRY-F45C3D74,CUST-35C651FF,2025-02-25,Are,Are pre-existing conditions covered? This requires immediate attention. This issue needs urgent attention!,False,True
QRY-D1485008,CUST-40737EE1,2025-02-04,Are,"Are outpatient prescription drugs covered? Can you check on this, please?",False,False
QRY-EF87E170,CUST-119353A0,2025-01-14,Are,Are ambulance charges reimbursed under health plans? I need your help with this.,True,False
QRY-C8BC6955,CUST-C45E2D06,2025-05-24,Can,Can I add coverage for business equipment at home? Kindly provide an update.,True,False
QRY-213D7F7D,CUST-4C0C6B13,2025-04-26,How,How do I check the balance of my insurance account? Could you please assist?,False,False
QRY-15B1E95A,CUST-A7CEA1B3,2025-05-17,Can,Can I extend coverage for pre-existing conditions? I need your help with this.,True,False
QRY-5B4C86E1,CUST-F80C8B4F,2025-02-20,Are,"Are mental health counseling sessions included? Looking forward to your reply. This is very urgent, please act fast!",True,True
QRY-C583B8E8,CUST-ABF1CEE2,2025-04-10,Can,Can I insure valuables like jewelry separately? This is quite urgent for me. I require a prompt resolution.,False,True
QRY-EF06D320,CUST-79288469,2025-04-07,Can,"Can I add a new vehicle to my auto insurance? Can you check on this, please? Please escalate this matter immediately!",True,True
QRY-CAC60812,CUST-EE6497B5,2025-03-18,Is,Is there a waiting period before coverage starts? This requires immediate attention.,False,False
QRY-8F865330,CUST-DF6E9989,2025-03-01,Can,"Can I add flood coverage to my home policy? Please clarify this issue. This is very urgent, please act fast!",False,True
QRY-72ED0FE1,CUST-2720C51F,2025-02-10,Can,Can I insure valuables like jewelry separately? Kindly provide an update.,False,False
QRY-3C0C6169,CUST-C14E04E1,2025-05-22,Are,Are mental health medications covered? Could you please assist? Please escalate this matter immediately!,False,True
QRY-1467DCD0,CUST-669DB9EB,2025-05-11,How,How do I get a replacement insurance card? This is quite urgent for me. Please treat this with high priority.,False,True
QRY-95441B11,CUST-E20D78F1,2025-05-21,There,There is an error in my policy document; please assist. Kindly provide an update.,False,False
QRY-A49E94D7,CUST-A6FCE5A5,2025-04-25,Are,"Are preventive vaccinations covered under health insurance? Please clarify this issue. This is very urgent, please act fast!",True,True
QRY-9B0E5C30,CUST-34026B1C,2025-01-28,How,"How do I update my contact number in policy documents? Can you check on this, please?",True,False
QRY-7FAE37ED,CUST-FB81AB89,2025-05-10,How,How do I add my spouse to my insurance plan? I need your help with this.,True,False
QRY-CB679797,CUST-ADB16D10,2025-02-12,Are,Are preventive health screenings included? This requires immediate attention. Kindly prioritize my request.,True,True
QRY-8ABF7AD3,CUST-A3AD3669,2025-04-03,How,How do I submit medical bills for reimbursement? I would appreciate your prompt response.,True,False
QRY-C396BACF,CUST-33D51A2F,2025-02-02,Can,Can I add a new vehicle to my auto insurance? Could you please assist? I am escalating this issue due to its importance.,True,True
QRY-2FA1E8C7,CUST-30974014,2025-04-06,Can,"Can I insure my rental property? Can you check on this, please?",False,False
QRY-BD990241,CUST-8AC2C79B,2025-03-23,What,What is the process for filing a theft claim? This requires immediate attention. This issue needs urgent attention!,False,True
QRY-6396EBBB,CUST-5C6DF3B5,2025-01-16,Can,Can I cancel my insurance policy via the app? Kindly provide an update. Please treat this with high priority.,True,True
QRY-7A02ED8D,CUST-75171746,2025-05-23,How,"How do I dispute a denied claim? I need your help with this. This is very urgent, please act fast!",True,True
QRY-73F058CD,CUST-19F38C86,2025-03-02,Are,"Are dental surgeries covered? Can you check on this, please?",False,False
QRY-2EBC2AC8,CUST-89733E8F,2025-03-21,What,What is the grace period for premium payments? Looking forward to your reply. Urgent: Please respond as soon as possible.,False,True
QRY-12BDBDBA,CUST-D846D3C3,2025-04-30,Can,"Can I get insurance for my rental property? Can you check on this, please? I am escalating this issue due to its importance.",False,True
QRY-DBB49CF6,CUST-A910F634,2025-05-24,Can,Can I cancel my insurance policy via the app? Could you please assist?,False,False
QRY-70B4E352,CUST-D262FE9E,2025-02-20,Are,Are dental check-ups covered under my plan? Could you please assist?,True,False
QRY-D3EE9954,CUST-CA500CB2,2025-03-22,How,How do I check the status of my claim? I would appreciate your prompt response.,False,False
QRY-2C399F43,CUST-C426E6E5,2025-01-05,Can,Can I add a spouse to my health insurance? I need your help with this.,False,False
QRY-A55A5E66,CUST-9BF360F6,2025-04-03,Can,Can I cancel my insurance policy via the app? Please clarify this issue.,False,False
QRY-E31FC21E,CUST-04D4624E,2025-03-06,How,How do I check if my claim is under review? Please respond at the earliest. Please escalate this matter immediately!,True,True
QRY-23ABE942,CUST-561D87D3,2025-02-03,Is,Is accidental death covered under my plan? Could you please assist? Please treat this with high priority.,False,True
QRY-4BA693FB,CUST-66BEF33D,2025-01-24,Are,Are emergency medical evacuations covered? Please clarify this issue.,False,False
QRY-CE2DBF36,CUST-FFC47372,2025-01-07,Are,Are sports injuries covered under travel insurance? Looking forward to your reply.,True,False
QRY-D3966CDB,CUST-FB33F742,2025-01-21,Are,Are alternative medical treatments covered? Kindly provide an update.,True,False
QRY-E99F4C5D,CUST-596AD626,2025-04-06,Is,Is my life insurance plan covering accidental death? This requires immediate attention.,False,False
QRY-7D39D07D,CUST-D04A8523,2025-03-21,My,"My claim has been pending for over two weeks, any updates? Could you please assist? Urgent: Please respond as soon as possible.",False,True
QRY-17D94E43,CUST-CF442CB1,2025-04-24,Is,Is coverage available for outpatient treatments? I would appreciate your prompt response. Kindly prioritize my request.,False,True
QRY-05C69214,CUST-3D387972,2025-02-23,Are,Are preventive health screenings included? Kindly provide an update. Immediate assistance is needed.,False,True
QRY-73E88899,CUST-D1008762,2025-03-27,Can,Can I renew my travel insurance while abroad? This is quite urgent for me.,True,False
QRY-E6CDEC52,CUST-5FE3EDFC,2025-04-22,Is,Is accidental death covered in all life policies? I would appreciate your prompt response. I am escalating this issue due to its importance.,False,True
QRY-FF9D4F8F,CUST-7EE3FE3F,2025-02-20,How,How do I file a claim for damage due to flooding? Please clarify this issue.,True,False
QRY-F5210F3F,CUST-4DC0CC87,2025-03-15,What,What is the grace period for premium payments? Looking forward to your reply.,False,False
QRY-E33D9E28,CUST-BBE541CF,2025-05-17,Can,Can I increase my premium payment frequency? Please clarify this issue.,True,False
QRY-5E7A9141,CUST-3EF60CEB,2025-01-05,How,How do I dispute a rejected claim? This requires immediate attention.,True,False
QRY-1BDEDBE6,CUST-6A5AA656,2025-02-03,Are,"Are outpatient treatments covered? Can you check on this, please? I am escalating this issue due to its importance.",True,True
QRY-8062ADA2,CUST-8730FBBA,2025-05-08,Can,"Can I insure valuables like jewelry separately? Can you check on this, please? Kindly prioritize my request.",True,True
QRY-B56EC988,CUST-D78C4CED,2025-02-04,Can,Can I get insurance for a second home? This requires immediate attention.,True,False
QRY-44EB03E9,CUST-93B016C6,2025-04-18,Is,Is coverage available for alternative therapies? Please clarify this issue.,True,False
QRY-22107ACD,CUST-59AC70F3,2025-02-21,How,How do I update my beneficiary details? This is quite urgent for me. I require a prompt resolution.,False,True
QRY-61A39E31,CUST-746E5566,2025-02-25,Are,Are preventive health screenings included? I would appreciate your prompt response.,False,False
QRY-1111E6F1,CUST-C3C19F66,2025-04-02,Are,Are preventive vaccinations reimbursed? Please respond at the earliest.,False,False
QRY-96A6A441,CUST-505A45AB,2025-05-16,Can,"Can I get insurance for my rental property? Can you check on this, please?",False,False
QRY-FE6B57F2,CUST-85B29F4B,2025-01-10,Can,Can I add coverage for business equipment at home? Please respond at the earliest. Immediate assistance is needed.,False,True
QRY-3D55AA48,CUST-797D76BC,2025-03-17,How,"How do I file a claim for water damage? Can you check on this, please?",False,False
QRY-78FAD661,CUST-EEBDDA58,2025-05-09,Can,Can I pay my insurance premium via autopay? Please respond at the earliest. This issue needs urgent attention!,False,True
QRY-82FF81C6,CUST-ECD9C08C,2025-05-05,Are,Are preventive health screenings included? This is quite urgent for me. Immediate assistance is needed.,True,True
QRY-BD4087C7,CUST-CBF22648,2025-04-29,How,How do I add flood coverage to my home insurance? Looking forward to your reply.,True,False
QRY-B108692E,CUST-17FB255D,2025-03-06,Are,Are maternity-related expenses covered? Kindly provide an update.,False,False
QRY-BD2AE01D,CUST-D948E6BA,2025-04-14,How,How do I submit supporting documents for claims? Kindly provide an update.,True,False
QRY-85A9ABE3,CUST-A7A86467,2025-03-31,Can,Can I make changes to my policy via mobile app? This is quite urgent for me.,False,False
QRY-37B5AA5D,CUST-64EDD9FD,2025-03-03,How,How do I update my contact information? I need your help with this.,True,False
QRY-5862922E,CUST-B26545FB,2025-02-16,Are,"Are dental surgeries covered? This requires immediate attention. This is very urgent, please act fast!",False,True
QRY-7C30EEA5,CUST-9E59A043,2025-03-21,Can,Can I get roadside assistance with my auto insurance? Please respond at the earliest. Please escalate this matter immediately!,False,True
QRY-E95715C1,CUST-FA1ED567,2025-03-03,How,"How do I update my contact information? I need your help with this. This matter is critical, awaiting your quick response.",False,True
QRY-2D134DA0,CUST-22B1CDF6,2025-01-28,Can,Can I get coverage for international travel? I would appreciate your prompt response.,False,False
QRY-938FB720,CUST-698A767A,2025-04-24,How,How do I add coverage for home security systems? Looking forward to your reply.,False,False
QRY-75DFC3E5,CUST-CD95B904,2025-05-16,What,What is the process to renew my health insurance? I would appreciate your prompt response.,True,False
QRY-9A780078,CUST-B3D286EF,2025-03-31,Can,Can I change my policy beneficiary anytime? Please clarify this issue.,True,False
QRY-29C6BEC9,CUST-8BBAE9C1,2025-03-10,Can,Can I extend my travel insurance coverage? I need your help with this.,True,False
